state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,metric,mean,point_low,point_high,instances
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
GP 表达式自身产生的状态,1,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
